Task_ID,Input,Output,se_variance,se_lengthscale,noise,Input_ID,Output_ID
1,-297.5,-1344.54759176675,1.43,0.65,0.13,x,a
1,-297.0,-1349.84290158741,1.43,0.65,0.13,x,a
1,-294.5,-1365.05640592823,1.43,0.65,0.13,x,a
1,-293.0,-1336.5109308037,1.43,0.65,0.13,x,a
1,-287.5,-1300.57721782415,1.43,0.65,0.13,x,a
1,-285.0,-1304.22977038741,1.43,0.65,0.13,x,a
1,-282.0,-1270.18336914668,1.43,0.65,0.13,x,a
1,-279.5,-1255.02265540044,1.43,0.65,0.13,x,a
1,-279.0,-1258.51919379754,1.43,0.65,0.13,x,a
1,-277.5,-1261.34109509108,1.43,0.65,0.13,x,a
1,-275.5,-1254.84800191112,1.43,0.65,0.13,x,a
1,-271.0,-1235.02885531359,1.43,0.65,0.13,x,a
1,-269.5,-1241.29186376665,1.43,0.65,0.13,x,a
1,-269.0,-1237.52774611675,1.43,0.65,0.13,x,a
1,-268.5,-1233.99441207649,1.43,0.65,0.13,x,a
1,-267.5,-1237.13970647399,1.43,0.65,0.13,x,a
1,-266.5,-1231.2619603121,1.43,0.65,0.13,x,a
1,-266.0,-1222.38495849465,1.43,0.65,0.13,x,a
1,-265.0,-1203.23629814026,1.43,0.65,0.13,x,a
1,-262.5,-1203.53851353984,1.43,0.65,0.13,x,a
1,-261.5,-1204.05805277193,1.43,0.65,0.13,x,a
1,-261.0,-1197.60106156719,1.43,0.65,0.13,x,a
1,-259.5,-1170.62949586426,1.43,0.65,0.13,x,a
1,-257.0,-1146.02572979194,1.43,0.65,0.13,x,a
1,-256.5,-1155.94103361682,1.43,0.65,0.13,x,a
1,-255.5,-1176.15251330294,1.43,0.65,0.13,x,a
1,-254.5,-1181.34001300917,1.43,0.65,0.13,x,a
1,-253.5,-1178.4915155739,1.43,0.65,0.13,x,a
1,-252.5,-1166.6419945799,1.43,0.65,0.13,x,a
1,-251.0,-1130.70066044245,1.43,0.65,0.13,x,a
1,-249.5,-1127.97973513879,1.43,0.65,0.13,x,a
1,-246.5,-1124.59439895524,1.43,0.65,0.13,x,a
1,-242.0,-1129.35814180125,1.43,0.65,0.13,x,a
1,-240.5,-1124.91803815334,1.43,0.65,0.13,x,a
1,-240.0,-1113.15125400892,1.43,0.65,0.13,x,a
1,-237.5,-1091.56136679698,1.43,0.65,0.13,x,a
1,-237.0,-1088.62701687626,1.43,0.65,0.13,x,a
1,-236.5,-1085.07826133278,1.43,0.65,0.13,x,a
1,-235.5,-1078.97109535092,1.43,0.65,0.13,x,a
1,-231.0,-1051.39424021485,1.43,0.65,0.13,x,a
1,-229.0,-1050.48729565105,1.43,0.65,0.13,x,a
1,-228.5,-1044.09106395594,1.43,0.65,0.13,x,a
1,-228.0,-1036.66669755316,1.43,0.65,0.13,x,a
