Task_ID,Input,Output,se_variance,se_lengthscale,noise,Input_ID,Output_ID
1,-299.5,-1419.64519352551,1.29,0.11,0.06,x,a
1,-298.5,-1416.93728438786,1.29,0.11,0.06,x,a
1,-296.5,-1398.77131571727,1.29,0.11,0.06,x,a
1,-295.0,-1385.4354331601,1.29,0.11,0.06,x,a
1,-294.5,-1380.93903734939,1.29,0.11,0.06,x,a
1,-293.0,-1367.25235544461,1.29,0.11,0.06,x,a
1,-291.5,-1358.06849201313,1.29,0.11,0.06,x,a
1,-287.0,-1344.00973923913,1.29,0.11,0.06,x,a
1,-286.5,-1343.13018189575,1.29,0.11,0.06,x,a
1,-285.5,-1333.81398418779,1.29,0.11,0.06,x,a
1,-284.5,-1321.53617457764,1.29,0.11,0.06,x,a
1,-284.0,-1320.3424125905,1.29,0.11,0.06,x,a
1,-282.5,-1327.8905152521,1.29,0.11,0.06,x,a
1,-281.0,-1321.09662113526,1.29,0.11,0.06,x,a
1,-279.5,-1306.16307593798,1.29,0.11,0.06,x,a
1,-279.0,-1302.33609599773,1.29,0.11,0.06,x,a
1,-276.0,-1298.63998077676,1.29,0.11,0.06,x,a
1,-274.5,-1287.48026175274,1.29,0.11,0.06,x,a
1,-273.5,-1279.09568120305,1.29,0.11,0.06,x,a
1,-273.0,-1271.85052384606,1.29,0.11,0.06,x,a
1,-271.5,-1259.97010614692,1.29,0.11,0.06,x,a
1,-271.0,-1259.54168347993,1.29,0.11,0.06,x,a
1,-269.5,-1260.58328391885,1.29,0.11,0.06,x,a
1,-267.5,-1253.15166615558,1.29,0.11,0.06,x,a
1,-267.0,-1251.87581245499,1.29,0.11,0.06,x,a
1,-264.5,-1240.02312288154,1.29,0.11,0.06,x,a
1,-261.0,-1224.59525175258,1.29,0.11,0.06,x,a
1,-256.5,-1203.64032142583,1.29,0.11,0.06,x,a
1,-254.0,-1194.5734296754,1.29,0.11,0.06,x,a
1,-251.0,-1179.64560058966,1.29,0.11,0.06,x,a
1,-250.0,-1181.90438233264,1.29,0.11,0.06,x,a
1,-249.5,-1183.82728733533,1.29,0.11,0.06,x,a
1,-249.0,-1182.35427601251,1.29,0.11,0.06,x,a
1,-248.0,-1168.03897534376,1.29,0.11,0.06,x,a
1,-246.5,-1159.77195983389,1.29,0.11,0.06,x,a
1,-246.0,-1162.37201923783,1.29,0.11,0.06,x,a
1,-245.5,-1163.82552776892,1.29,0.11,0.06,x,a
1,-244.0,-1153.06634544566,1.29,0.11,0.06,x,a
1,-243.5,-1150.71270633195,1.29,0.11,0.06,x,a
1,-243.0,-1149.38941901475,1.29,0.11,0.06,x,a
1,-241.0,-1136.84126299665,1.29,0.11,0.06,x,a
1,-240.0,-1132.13271157539,1.29,0.11,0.06,x,a
1,-239.0,-1130.39404672484,1.29,0.11,0.06,x,a
1,-237.5,-1129.94889398445,1.29,0.11,0.06,x,a
1,-236.5,-1127.96895115569,1.29,0.11,0.06,x,a
1,-235.0,-1113.95908905662,1.29,0.11,0.06,x,a
1,-234.0,-1105.65777391299,1.29,0.11,0.06,x,a
1,-232.0,-1097.62588326605,1.29,0.11,0.06,x,a
1,-231.5,-1093.08193796518,1.29,0.11,0.06,x,a
1,-231.0,-1089.5046719271,1.29,0.11,0.06,x,a
1,-229.5,-1079.0200475474,1.29,0.11,0.06,x,a
1,-229.0,-1079.77511513082,1.29,0.11,0.06,x,a
1,-228.0,-1084.63743931354,1.29,0.11,0.06,x,a
1,-227.5,-1081.28655294681,1.29,0.11,0.06,x,a
1,-224.5,-1057.61622278287,1.29,0.11,0.06,x,a
1,-224.0,-1057.50417702375,1.29,0.11,0.06,x,a
1,-223.5,-1059.88867995198,1.29,0.11,0.06,x,a
1,-221.0,-1041.36202178725,1.29,0.11,0.06,x,a
1,-220.0,-1027.65184871401,1.29,0.11,0.06,x,a
1,-219.0,-1029.84281260975,1.29,0.11,0.06,x,a
1,-216.5,-1033.87622301785,1.29,0.11,0.06,x,a
1,-214.5,-1016.59674816791,1.29,0.11,0.06,x,a
1,-214.0,-1015.97922870484,1.29,0.11,0.06,x,a
1,-212.5,-1016.61517382214,1.29,0.11,0.06,x,a
1,-212.0,-1011.93067780757,1.29,0.11,0.06,x,a
1,-211.5,-1003.25070032859,1.29,0.11,0.06,x,a
1,-211.0,-994.673838055203,1.29,0.11,0.06,x,a
1,-210.5,-987.106214734887,1.29,0.11,0.06,x,a
1,-210.0,-981.033062359672,1.29,0.11,0.06,x,a
1,-209.5,-978.446882612371,1.29,0.11,0.06,x,a
1,-209.0,-978.578773518576,1.29,0.11,0.06,x,a
1,-208.5,-978.268977690457,1.29,0.11,0.06,x,a
1,-207.0,-972.279742792684,1.29,0.11,0.06,x,a
1,-203.5,-979.745051077232,1.29,0.11,0.06,x,a
1,-197.5,-913.272759132073,1.29,0.11,0.06,x,a
1,-197.0,-914.989357699795,1.29,0.11,0.06,x,a
1,-196.0,-918.440581078461,1.29,0.11,0.06,x,a
1,-195.0,-916.526810528164,1.29,0.11,0.06,x,a
1,-191.0,-914.402838325873,1.29,0.11,0.06,x,a
1,-189.0,-896.209346871257,1.29,0.11,0.06,x,a
1,-185.0,-869.689886225359,1.29,0.11,0.06,x,a
1,-179.5,-843.762132333967,1.29,0.11,0.06,x,a
1,-178.0,-848.923792516472,1.29,0.11,0.06,x,a
1,-177.5,-848.699245030161,1.29,0.11,0.06,x,a
1,-176.5,-849.781648949644,1.29,0.11,0.06,x,a
1,-175.5,-851.697673027754,1.29,0.11,0.06,x,a
1,-174.0,-840.661905801364,1.29,0.11,0.06,x,a
1,-170.0,-836.546165901492,1.29,0.11,0.06,x,a
1,-168.0,-814.471713228159,1.29,0.11,0.06,x,a
1,-166.5,-804.216980277111,1.29,0.11,0.06,x,a
1,-164.0,-768.200854772777,1.29,0.11,0.06,x,a
1,-160.5,-767.91955229817,1.29,0.11,0.06,x,a
